Rad (kpc),Vobs (km/s),errV (km/s)
0.029663650342342023,0.815246658955471,2.5581638736974117
0.05527325416167485,0.8111882202955276,2.8148104742509665
0.0750403134689161,0.6312702340069278,2.373252465250605
0.09318103446658024,1.7352736657165206,2.1037454296068954
0.11003800594038386,3.0353438507361097,1.9213283058651953
0.12922071864971324,2.804318474605733,1.8103475725554854
0.1485251035297534,2.405246763888211,1.6547345990618674
0.16533634282537035,2.0485998797002365,1.6414371168305852
0.18304548204701,2.8277372387912854,1.4677726779741869
0.20285775940712664,3.3983291596718277,1.4422478131846903
0.22171155461226172,3.86193946428543,1.364735033585073
0.23874166659718982,4.851959180414881,1.3342220975189172
0.2569065168215011,5.818043640723616,1.2594707531951554
0.2763165774969318,6.836646660459935,1.2367637147029005
0.29475140981595915,8.072293992796395,1.1860402120565483
0.31189874028782827,8.95104169892678,1.1688306129028208
0.3305602292149016,9.770964587708939,1.0933511801987261
0.34974607904094474,10.178085545904736,1.1135197138601693
0.3677149540981726,10.718309486328684,1.0624669564762845
0.3851880633855401,11.365350376188607,1.0367185227045217
0.4038923576603483,12.452285297674633,1.0217926352117093
0.4227415338340901,13.531357046889768,0.9829288441873244
0.4404186067303394,13.58837077399727,0.9799524188343555
0.45822011179443184,13.82837547675455,0.9553016114020473
0.4773231336534431,14.271624967665979,0.9320254958895048
0.4959885243318122,14.846362917726509,0.9190254976789083
0.5135910901899986,15.504260946995114,0.8948950122938537
0.5319137463397401,16.15444412316308,0.8805122047539007
0.5508674186405547,16.700051136078454,0.8755617839524331
0.5691767923143549,16.726435946151827,0.8549770806117035
0.5866892074256611,16.64655620015591,0.8495105260167394
0.6052357067829987,16.79977503733466,0.8177562428225074
0.6241556567761,17.673122213190076,0.8207151988430285
0.6422027009460562,18.03975269644906,0.8068270331659689
0.6599051667336278,18.420601069161822,0.7918803928184213
0.6786910212446245,19.185858875218067,0.784152143981316
0.6974074559289354,19.706629958258024,0.7727907434976563
0.7151891636521546,20.29610118891698,0.7598612709029132
0.7332852248976216,21.238791187325763,0.7532901214285175
0.752269938539624,21.626914690629793,0.7406946513688615
0.7706737643440604,21.68877492100346,0.7440806677784144
0.7884158115287734,21.497387256172324,0.7201555287607936
0.8068018020306738,22.127978110064515,0.719689351413607
0.8255842901461192,22.176722710166246,0.7106750279810459
0.8439162890485221,22.986977283510843,0.7001897595452812
0.8617519298936903,22.896107893373763,0.6925150630161908
0.8802157322999535,23.040644715329304,0.6963125484918241
0.8988636136522414,23.167066913952105,0.6752535124825237
0.9168343621493121,22.898921152332193,0.6782356218743274
0.9348447673317567,22.870692359730995,0.6590904487118201
0.953697651776184,23.17276168746721,0.6656780305358696
0.9722611139026364,23.96790766959499,0.6512111904771577
0.9898248861286669,24.332382689382968,0.6596056166444867
1.0080268331417792,23.964179974335657,0.6307082016553216
1.0271075027036967,23.884583726526465,0.6385783431146754
1.0456105821922232,24.510625389503787,0.6285624490779835
1.063223924129019,25.032582808376056,0.6345884148488259
1.0815286773718482,24.8930979360049,0.6125007615172516
1.1003955814952977,25.451751256676598,0.6173454099592053
1.1186974127983274,26.551074028017403,0.6089050735704099
1.1365185632036385,26.345383415162374,0.6038423116262633
1.1550211632468517,26.32168903014995,0.6027726756383851
1.1736728345077363,26.83140010766206,0.595795881453729
1.1915913946046046,26.647050430303516,0.5892687313426469
1.2096124429700466,26.58210163487942,0.587599884068476
1.2285228734950608,26.390399655946567,0.5782477381335274
1.2470272030531706,26.550251796821904,0.5815450288275165
1.2648164588984576,26.916643533318695,0.5735880850681156
1.2831150110879852,27.304777357580253,0.5657893228386288
1.3019270209690006,27.286616750846715,0.5668399625333186
1.3202386581336154,27.293167826036097,0.5635516714661548
1.3380223505597124,27.548416615388838,0.5589028321600353
1.356441454274771,26.86419594653821,0.551653442697378
1.3752300492386436,27.25755984646799,0.5487140060389667
1.393441592167842,27.070325371052547,0.5504485395965482
1.4113137494858101,27.139853304651368,0.540053749203059
1.429924147462723,26.711116282211062,0.5400053296412408
1.4485333412146668,27.947385605399734,0.5360689470536504
1.4664113807285755,28.247454331270276,0.5346529504854381
1.4844636853981235,27.68746295863189,0.5308223587021246
1.5032445221211668,27.71933410830599,0.5246216233047454
1.5217793374447135,28.076432847525354,0.5220564328041094
1.5397265329301177,28.76806786046404,0.5194989831465796
1.5580001386880442,28.548511678510387,0.5168982598752612
1.5766626328790818,28.219739801396358,0.5160132017719418
1.5949842046145664,27.98513339605912,0.5106487869366497
1.6129070608843505,28.63430816406086,0.5070819427897154
1.6314069578555177,28.661311470855026,0.5018280184158941
1.6501530423631467,28.82819571913827,0.50173441519341
1.6682245151810708,28.487856322596297,0.505140806407477
1.6861071627372164,29.01227714881252,0.49370142864751987
1.7047729694262284,29.232459635255605,0.4934624619913668
1.7233641269950841,29.49981579871068,0.49190311010010196
1.741193246036489,29.92021265655217,0.48994713251509164
1.7593832761184585,29.52639914733093,0.48345933511642025
1.7781815848058038,30.237398006281726,0.4873921117299786
1.7966098745197405,29.801785253347767,0.47942590075539004
1.814385205264501,30.050324169965855,0.4850061139697107
1.8327367392784089,30.744646547405225,0.4690908368776275
1.851541615999442,30.522779290057745,0.4781385949466538
1.869807948865366,30.0460058777536,0.4733933801863465
1.8876988834077157,30.39615822316588,0.4702689647821276
1.906205172200506,31.157487184400974,0.46809933396784226
1.924777772077788,31.124600174106032,0.46527164956373357
1.9428977530813845,31.94969569280772,0.4621775372208139
1.9609265772491289,30.98088447040151,0.4622929084998689
1.9796195320286194,31.670880842915786,0.4569778294563758
1.998029621187165,31.19795314494645,0.4646672574509366
2.015972632873158,31.587757778066592,0.4485704159105504
2.034261454022299,31.991265786535667,0.45624318984554996
2.052984003338506,30.59890188805471,0.44974494426045997
2.0714060566874695,30.55480355492536,0.45392370388923264
2.08928714488553,30.97201532685126,0.44706143314918834
2.107598160517995,31.794930301170115,0.4460368736811369
2.1262769438812916,33.18887174899746,0.44117566042911704
2.1445980869864485,33.80278464742662,0.4437156055636111
2.162581048704847,32.72418838770274,0.43793828562590215
2.1810470174857493,31.771365325469482,0.4398797800695256
2.1995907890289548,32.1674345256318,0.43562395615909183
2.2176340825343694,32.10499041481918,0.4341182652166482
2.235767345374344,31.979188023484607,0.43269699288937175
2.254467603514266,33.034354538676574,0.43058553015762263
2.2729299327885597,32.87162215493798,0.42986280156501727
2.290866315637078,32.512857636659184,0.4300098833583107
2.3090910358664347,32.426863925515725,0.42479236277478816
2.327832720578364,34.106294872028265,0.4235728500759097
2.3462417085690586,34.27804954342296,0.4220416622313579
2.3641507381666726,34.37629259357366,0.42202900541470667
2.3825158721851025,35.56504638626722,0.4188654982065627
2.4011582103400233,33.657182580393524,0.41840446947846455
2.419350087349801,32.38166938105511,0.419557356587587
2.4373455772269765,33.813739634325586,0.4162409782741345
2.4558530633163853,33.01053008701644,0.4141548760214697
2.474447730555843,33.38463227303607,0.4122601423412604
2.492437609540874,32.07059598407505,0.41338337944376874
2.5105679924995323,33.45571981530486,0.4107982559094904
2.5292983675914176,34.2737972909084,0.4105511384187406
2.5477185812968854,33.018999063811584,0.40776316888283587
2.565675933953932,35.63917632833823,0.40684064018955546
2.583966764945715,34.84998915647747,0.40332077512733533
2.6026945823706558,34.64993275671876,0.40276261027833005
2.620970704227135,34.4747921666003,0.40201318271207775
2.638898472290027,35.151050632681354,0.3993770166081068
2.6573391602814027,35.7161230098389,0.39746897467874426
2.675942374272588,34.57277959517488,0.3982400659605242
2.694149170586873,33.75490623407664,0.39613847676601904
2.712148203257454,35.67036335826691,0.3959894799159709
2.7306844158188257,35.84988213138909,0.3924730869667506
2.749254943841413,34.72631323818046,0.394328361816044
2.7673067233521946,34.6069898801946,0.39109724651402655
2.78542110784045,36.01262908243278,0.3906762718042267
2.804054791039993,36.13412438377133,0.3867213118202157
2.8225215068897387,37.5697249259559,0.3869727843524623
2.840548329416904,36.56619191881047,0.38701741574102827
2.858784726292273,35.3317311235925,0.38503890357560383
2.8774836012149305,35.44022220549381,0.381703516330666
2.8957932051249915,35.363783662941124,0.3898000066077214
2.913723529901745,34.638821795054646,0.38329809269232745
2.9322123209235014,35.46948653457769,0.3859502239290784
2.9507911479259383,35.71137585334263,0.38107362816381585
2.9689404984905132,35.999770498186926,0.3848513184656522
2.986990375099689,35.56647605257703,0.38031471587419424
3.0056021765851195,34.675923936975565,0.3787846965077673
3.0240982698015144,36.99394282556649,0.37478969396445777
3.0420889292391187,35.81668350922248,0.3786219852327023
3.0602692713382162,35.78808121499711,0.37733507733326643
3.0790233312478734,38.07855679774279,0.3878342856771054
3.0973744464376978,39.62452931386293,0.3843417490077928
3.1152405906533263,37.27108637494611,0.3922233043038385
3.1335490201273095,37.94695882199494,0.38403610296285895
3.1522404079331765,38.764992147678576,0.38579212204148183
3.170657532884518,40.82926907532573,0.3848957077911251
3.1886062468176806,38.6153030336313,0.3840134913350878
3.2070485611685804,39.53022510195936,0.37787884239538355
3.2255307454220596,38.86933663205241,0.3823548039531915
3.243528519335215,37.71973846713523,0.3796280647969758
3.261703525457497,38.406166041691634,0.3795771960875694
3.2804462221151263,40.04778687763174,0.38153233438078143
3.298896709936269,40.8433524384206,0.38075176824050355
3.3168494477451076,40.11031307866257,0.37559169471887244
3.3350784630098453,40.03136257696613,0.3679998830001553
3.3538277923984494,40.25542568510513,0.36886013689829794
3.3721371445570245,39.81288069238681,0.3716034810784796
3.390114338076296,40.70272424799197,0.36810132673673795
3.408535124106961,40.47188447142524,0.36867548996399185
